lead_id,company_size,industry,annual_revenue_lkr,location,engagement_score,website_visits,email_opens,demo_requested,days_since_first_contact,contact_level,budget_indicated_lkr,competitor_using,referral_source,converted,engagement_demo,budget_revenue_ratio,total_engagement,contact_quality,demo_flag,competitor_flag,company_size_encoded,industry_encoded,location_encoded,contact_level_encoded,referral_source_encoded,model_probability,lead_score,priority,pipeline_stage
LEAD_0131,Large,Healthcare,403336417,Matara,53,19,10,No,75,Employee,13225237,No,Social Media,1,0,0.03278959302901331,39,30,0,0,0,3,6,1,2,77.5728695018289,59.95,LOW,Converted
LEAD_0132,Medium,IT/Software,142197799,Kurunegala,100,40,19,Yes,60,Employee,2823312,Yes,Website,1,100,0.019854821945205905,78,30,1,1,1,4,5,1,4,88.53077297629332,75.24,MEDIUM,Converted
LEAD_0133,Medium,Healthcare,54700885,Anuradhapura,100,47,18,No,139,Employee,1062285,No,Trade Show,1,0,0.01941988654443367,83,30,0,0,1,3,0,1,3,56.09105197048287,58.96,LOW,Converted
LEAD_0134,Small,Manufacturing,24686119,Anuradhapura,46,24,4,No,130,Employee,573252,No,Cold Call,1,0,0.02322163223706277,32,30,0,0,2,5,0,1,0,16.135677653480997,26.05,LOW,Converted
LEAD_0135,Medium,Retail,34649848,Negombo,50,15,7,No,147,Manager,1279090,Yes,Cold Call,1,0,0.036914735183983055,29,60,0,1,1,6,7,2,0,51.77811863609195,49.93,LOW,Converted
LEAD_0136,Small,Tourism,9321147,Negombo,63,24,1,Yes,27,Employee,141628,Yes,Social Media,1,63,0.015194265770696914,26,30,1,1,2,7,7,1,2,49.03299732679879,45.55,LOW,Converted
LEAD_0137,Small,IT/Software,14863076,Anuradhapura,48,4,9,No,135,C-Level,253924,Yes,Cold Call,1,0,0.017084214796169058,22,100,0,1,2,4,0,0,0,39.65970440530969,44.39,LOW,Converted
LEAD_0138,Medium,IT/Software,91247563,Anuradhapura,95,27,2,Yes,119,Manager,2193839,Yes,Referral,1,95,0.02404271307451013,31,60,1,1,1,4,0,2,1,91.39461784031646,79.05,MEDIUM,Converted
LEAD_0139,Large,Manufacturing,795914775,Kurunegala,100,27,12,Yes,7,C-Level,55358296,No,Cold Call,1,100,0.0695530447093999,51,100,1,0,0,5,5,0,0,95.50636935258134,93.19,HIGH,Converted
LEAD_0140,Medium,Agriculture,127966516,Matara,100,23,13,Yes,113,Manager,4909520,No,Referral,1,100,0.03836566091737888,49,60,1,0,1,0,6,2,1,92.90206002909864,83.21,HIGH,Converted
LEAD_0141,Medium,Manufacturing,52830412,Negombo,65,5,13,Yes,72,Employee,1987184,No,Cold Call,1,65,0.03761439457230819,31,30,1,0,1,5,7,1,0,64.52215368835319,57.15,LOW,Converted
LEAD_0142,Small,Tourism,8127406,Matara,100,41,19,No,178,C-Level,106900,Yes,Trade Show,1,0,0.013153026543398158,79,100,0,1,2,7,6,0,3,59.20531801006198,66.58,LOW,Converted
LEAD_0143,Small,Agriculture,16801642,Negombo,100,2,18,Yes,1,C-Level,345829,No,Referral,1,100,0.0205830465508641,38,100,1,0,2,0,7,0,1,95.11696163465916,85.65,HIGH,Converted
LEAD_0144,Large,Retail,544807238,Colombo,88,44,5,No,172,Manager,36681005,Yes,Website,0,0,0.06732840970932841,54,60,0,1,0,6,1,2,4,67.46401199868612,71.83,MEDIUM,Qualified
LEAD_0145,Large,Finance,936289235,Galle,75,32,5,No,83,Employee,55866192,Yes,Referral,1,0,0.05966766449080485,42,30,0,1,0,2,2,1,1,72.69153523475542,67.05,LOW,Converted
LEAD_0146,Small,Retail,20043786,Kurunegala,89,23,6,Yes,55,Employee,362697,Yes,Referral,1,89,0.018095233201190972,35,30,1,1,2,6,5,1,1,78.16323247849792,67.05,LOW,Converted
LEAD_0147,Large,Finance,848607743,Anuradhapura,62,15,10,No,80,Employee,25246795,No,Referral,0,0,0.02975084210402869,35,30,0,0,0,2,0,1,1,82.91749629138816,64.42,LOW,Engaged
LEAD_0148,Small,Healthcare,2766651,Jaffna,79,46,0,No,151,Manager,50216,Yes,Website,1,0,0.01815045766507678,46,60,0,1,2,3,3,2,4,44.6387835830926,50.79,LOW,Converted
LEAD_0149,Medium,Tourism,107886723,Matara,42,20,1,No,106,Manager,2373551,Yes,Cold Call,1,0,0.022000399233551664,22,60,0,1,1,7,6,2,0,53.93301914715478,46.77,LOW,Converted
LEAD_0150,Medium,Healthcare,85873716,Kurunegala,76,31,12,No,21,Employee,1352459,No,Social Media,0,0,0.015749393961833513,55,30,0,0,1,3,5,1,2,68.20583081420686,58.47,LOW,Qualified
LEAD_0151,Small,Tourism,18119658,Jaffna,72,20,17,No,77,Employee,457044,No,Social Media,0,0,0.025223653491492307,54,30,0,0,2,7,3,1,2,28.930447866021254,39.25,LOW,Qualified
LEAD_0152,Small,Finance,5147519,Matara,81,44,6,No,46,Employee,100501,Yes,Social Media,1,0,0.019524159206763647,56,30,0,1,2,2,6,1,2,46.773397306385995,49.57,LOW,Converted
LEAD_0153,Small,Manufacturing,4825336,Jaffna,94,46,10,No,46,Employee,139747,No,Social Media,1,0,0.028961086033990995,66,30,0,0,2,5,3,1,2,38.187531757287616,49.94,LOW,Converted
LEAD_0154,Small,Healthcare,10076953,Galle,92,13,7,Yes,16,C-Level,171145,No,Trade Show,1,92,0.016983802843597382,27,100,1,0,2,3,2,0,3,90.36650446495452,80.73,MEDIUM,Converted
LEAD_0155,Medium,Manufacturing,99425217,Matara,41,16,7,No,46,Employee,2080601,No,Cold Call,0,0,0.0209262905513569,30,30,0,0,1,5,6,1,0,49.03488487997152,40.91,LOW,New
LEAD_0156,Small,Finance,3453387,Kurunegala,25,2,1,No,32,C-Level,52649,Yes,Website,1,0,0.015245608081107597,4,100,0,1,2,2,5,0,4,49.07273155492649,43.07,LOW,Converted
LEAD_0157,Small,Manufacturing,13471225,Matara,84,23,16,No,40,Manager,172933,Yes,Website,0,0,0.012837213183120824,55,60,0,1,2,5,6,2,4,57.682653948043416,57.77,LOW,Qualified
LEAD_0158,Small,Retail,18930228,Galle,73,24,1,No,115,C-Level,318034,Yes,Referral,1,0,0.016800325025122517,26,100,0,1,2,6,2,0,1,62.01392319170335,61.78,LOW,Converted
LEAD_0159,Medium,Healthcare,66026656,Kurunegala,89,38,3,No,30,Manager,2013221,Yes,Referral,1,0,0.030491033341276085,44,60,0,1,1,3,5,2,1,78.9656309439626,72.31,MEDIUM,Converted
LEAD_0160,Small,Tourism,8579974,Kandy,83,22,12,No,149,C-Level,113851,No,Social Media,1,0,0.01326938598305939,46,100,0,0,2,7,4,0,2,61.28149454168208,63.38,LOW,Converted
LEAD_0161,Large,Healthcare,769418173,Anuradhapura,100,21,11,Yes,34,C-Level,29371034,No,Cold Call,1,100,0.03817304424628785,43,100,1,0,0,3,0,0,0,98.18104981346441,89.82,HIGH,Converted
LEAD_0162,Small,Retail,8861131,Anuradhapura,97,30,13,No,163,C-Level,234006,Yes,Website,1,0,0.026408138373291357,56,100,0,1,2,6,0,0,4,58.12088371902252,67.27,LOW,Converted
LEAD_0163,Small,Retail,2911050,Kurunegala,59,3,2,Yes,131,Manager,42002,Yes,Referral,1,59,0.014428465870230374,7,60,1,1,2,6,5,2,1,52.19610601067123,49.01,LOW,Converted
LEAD_0164,Large,Agriculture,730980439,Negombo,88,42,10,No,38,Employee,42718815,Yes,Website,1,0,0.05844043515035779,62,30,0,1,0,0,7,1,4,83.23109965755123,75.38,MEDIUM,Converted
LEAD_0165,Small,Education,18310888,Kandy,78,19,16,No,178,Manager,198872,Yes,Cold Call,0,0,0.010860859895988666,51,60,0,1,2,1,4,2,0,47.04755330789093,50.65,LOW,Qualified
LEAD_0166,Small,IT/Software,7541873,Colombo,80,37,2,No,27,C-Level,118659,Yes,Website,1,0,0.015733357518303806,41,100,0,1,2,4,1,0,4,62.6672361370495,63.69,LOW,Converted
LEAD_0167,Small,IT/Software,12703643,Matara,100,31,18,No,10,C-Level,152512,No,Cold Call,1,0,0.01200537420601522,67,100,0,0,2,4,6,0,0,71.28306507202392,72.44,MEDIUM,Converted
LEAD_0168,Medium,Manufacturing,74794644,Kandy,83,17,15,No,7,C-Level,1513422,No,Social Media,1,0,0.02023436303494722,47,100,0,0,1,5,4,0,2,84.12979511750231,75.85,MEDIUM,Converted
LEAD_0169,Medium,Retail,77948775,Anuradhapura,79,8,15,No,126,C-Level,2574732,Yes,Trade Show,1,0,0.03303107671632971,38,100,0,1,1,6,0,0,3,76.53188109174395,72.97,MEDIUM,Converted
LEAD_0170,Medium,Retail,110882825,Galle,100,45,5,Yes,137,Manager,4956397,Yes,Website,1,100,0.044699410889834285,55,60,1,1,1,6,2,2,4,85.43242929907137,80.42,MEDIUM,Converted
LEAD_0171,Large,Finance,886042366,Anuradhapura,71,31,2,No,4,C-Level,53436895,Yes,Social Media,1,0,0.06030963866990798,35,100,0,1,0,2,0,0,2,82.14534167759358,77.87,MEDIUM,Converted
LEAD_0172,Small,Agriculture,9557658,Anuradhapura,57,3,13,No,45,Manager,100101,Yes,Trade Show,1,0,0.010473380563169286,29,60,0,1,2,0,0,2,3,43.790692341738435,43.72,LOW,Converted
LEAD_0173,Small,Tourism,4555777,Anuradhapura,34,16,0,No,167,Manager,79631,No,Website,1,0,0.017479122117012726,16,60,0,0,2,7,0,2,4,18.76225266892798,26.5,LOW,Converted
LEAD_0174,Large,Finance,302904441,Colombo,92,23,9,Yes,129,Manager,11415966,No,Cold Call,1,92,0.03768834132845104,41,60,1,0,0,2,1,2,0,94.1940562791856,81.75,HIGH,Converted
LEAD_0175,Large,Tourism,238017034,Negombo,100,27,16,Yes,107,C-Level,12974382,No,Referral,1,100,0.054510308474349324,59,100,1,0,0,7,7,0,1,96.48771718812334,91.42,HIGH,Converted
LEAD_0176,Large,Retail,782773152,Kurunegala,100,28,13,Yes,39,Employee,32793409,Yes,Trade Show,1,100,0.041893885698964434,54,30,1,1,0,6,5,1,3,96.98957431254026,82.78,HIGH,Converted
LEAD_0177,Large,Finance,879298563,Kandy,57,0,9,No,76,C-Level,32520539,Yes,Referral,1,0,0.03698463790508363,18,100,0,1,0,2,4,0,1,93.41987709535726,76.51,MEDIUM,Converted
LEAD_0178,Large,Manufacturing,600638824,Anuradhapura,48,12,4,No,173,C-Level,23589788,No,Cold Call,1,0,0.03927449744861232,20,100,0,0,0,5,0,0,0,78.45135405601808,67.12,LOW,Converted
LEAD_0179,Small,Agriculture,15300485,Negombo,34,8,9,No,143,Employee,339852,No,Social Media,0,0,0.02221184346693301,26,30,0,0,2,0,7,1,2,26.26311570528031,27.96,LOW,New
LEAD_0180,Large,Manufacturing,302580328,Jaffna,100,45,8,Yes,133,Manager,9619339,Yes,Referral,1,100,0.03179102564859727,61,60,1,1,0,5,3,2,1,95.09644736364598,83.32,HIGH,Converted
LEAD_0181,Medium,Manufacturing,99002693,Galle,9,6,0,No,55,Employee,2990781,Yes,Cold Call,1,0,0.030209087037570918,6,30,0,1,1,5,2,1,0,26.420916725940348,22.99,LOW,Converted
LEAD_0182,Large,Finance,888315474,Galle,100,47,9,Yes,167,C-Level,64512995,No,Trade Show,1,100,0.07262396841617558,65,100,1,0,0,2,2,0,3,89.97970338121235,90.88,HIGH,Converted
LEAD_0183,Large,Education,610396218,Kandy,45,17,0,No,146,C-Level,45645650,Yes,Social Media,1,0,0.07478036163916671,17,100,0,1,0,1,4,0,2,69.704236377402,67.32,LOW,Converted
LEAD_0184,Medium,Agriculture,70376666,Colombo,18,7,3,No,158,Employee,2663934,No,Website,1,0,0.03785251722705197,13,30,0,0,1,0,1,1,4,27.51211383440473,26.93,LOW,Converted
LEAD_0185,Small,Education,16835670,Colombo,86,34,6,No,166,C-Level,173298,No,Cold Call,1,0,0.010293501221305644,46,100,0,0,2,1,1,0,0,60.457354151433066,63.27,LOW,Converted
LEAD_0186,Small,IT/Software,17710795,Negombo,83,2,18,Yes,87,Manager,484399,No,Social Media,1,83,0.02735049288580818,38,60,1,0,2,4,7,2,2,72.66879088663927,67.19,LOW,Converted
LEAD_0187,Large,Retail,453205678,Matara,87,30,13,No,151,Manager,33773114,No,Cold Call,1,0,0.07452050043706536,56,60,0,0,0,6,6,2,0,67.9865092728441,72.92,MEDIUM,Converted
LEAD_0188,Small,Agriculture,3403027,Jaffna,97,28,12,Yes,30,Employee,73168,Yes,Cold Call,1,97,0.021500851594521114,52,30,1,1,2,0,3,1,0,78.89010006992162,69.92,MEDIUM,Converted
LEAD_0189,Medium,Agriculture,147057828,Anuradhapura,94,18,13,Yes,7,Manager,2567832,Yes,Social Media,1,94,0.017461375687791502,44,60,1,1,1,0,0,2,2,92.4947187162129,78.37,MEDIUM,Converted
LEAD_0190,Large,Healthcare,506550480,Negombo,91,9,17,Yes,84,Manager,19383719,No,Cold Call,1,91,0.03826611508044348,43,60,1,0,0,3,7,2,0,96.58461418016047,82.78,HIGH,Converted
LEAD_0191,Small,IT/Software,23336454,Kandy,78,19,12,No,139,C-Level,602288,No,Social Media,1,0,0.025808889996359774,43,100,0,0,2,4,4,0,2,57.13942629906455,61.94,LOW,Converted
LEAD_0192,Medium,Retail,58108111,Anuradhapura,69,38,5,No,10,Employee,2265523,Yes,Social Media,0,0,0.038988067621264305,48,30,0,1,1,6,0,1,2,44.33501056674965,48.27,LOW,Qualified
LEAD_0193,Small,Tourism,7596311,Negombo,85,17,12,No,180,C-Level,227052,No,Trade Show,0,0,0.029889767560890075,41,100,0,0,2,7,7,0,3,66.20880599971707,68.84,LOW,Qualified
LEAD_0194,Small,Education,24774937,Negombo,100,37,18,No,43,C-Level,702034,Yes,Social Media,1,0,0.028336458400016983,73,100,0,1,2,1,7,0,2,68.0037161376849,73.25,MEDIUM,Converted
LEAD_0195,Medium,Education,43163711,Matara,96,26,15,No,146,Manager,1339764,No,Trade Show,1,0,0.031039128423431237,56,60,0,0,1,1,6,2,3,79.23981713249886,74.28,MEDIUM,Converted
LEAD_0196,Medium,Agriculture,149843550,Galle,68,12,10,Yes,70,Employee,5851899,Yes,Cold Call,1,68,0.0390533924279464,32,30,1,1,1,0,2,1,0,64.6060465872708,58.16,LOW,Converted
LEAD_0197,Large,Manufacturing,503450153,Anuradhapura,82,15,2,Yes,88,C-Level,14943402,Yes,Trade Show,1,82,0.029681989132930128,19,100,1,1,0,5,0,0,3,97.3408642853271,83.62,HIGH,Converted
LEAD_0198,Small,Healthcare,11858085,Matara,100,43,17,No,148,Manager,162591,Yes,Cold Call,1,0,0.013711403341146285,77,60,0,1,2,3,6,2,0,49.38140222555687,57.75,LOW,Converted
LEAD_0199,Large,Tourism,825266970,Kandy,100,46,11,Yes,99,Manager,48754035,Yes,Cold Call,1,100,0.059076682713865694,68,60,1,1,0,7,4,2,0,89.51861454637385,84.62,HIGH,Converted
LEAD_0200,Small,Finance,16056717,Jaffna,100,35,18,Yes,147,Manager,172577,No,Cold Call,1,100,0.010747962317081236,71,60,1,0,2,2,3,2,0,71.44287620187896,68.33,LOW,Converted
LEAD_0201,Small,Finance,18512958,Negombo,100,42,9,Yes,107,Manager,311391,Yes,Referral,1,100,0.016820163648609603,60,60,1,1,2,2,7,2,1,82.63579781487812,74.84,MEDIUM,Converted
LEAD_0202,Medium,Manufacturing,114275165,Colombo,74,13,14,No,113,C-Level,3022064,Yes,Social Media,1,0,0.026445500853615037,41,100,0,1,1,5,1,0,2,75.2243749891537,70.08,MEDIUM,Converted
LEAD_0203,Large,IT/Software,635985877,Galle,100,40,3,Yes,68,Manager,43975571,No,Trade Show,1,100,0.06914551489459331,46,60,1,0,0,4,2,2,3,92.3961183362251,87.57,HIGH,Converted
LEAD_0204,Large,Agriculture,814397034,Colombo,100,41,13,Yes,23,Manager,29226493,No,Cold Call,1,100,0.03588727824874755,67,60,1,0,0,0,1,2,0,95.38791795124902,84.08,HIGH,Converted
LEAD_0205,Medium,Tourism,35094458,Colombo,30,17,2,No,165,Employee,850631,Yes,Website,0,0,0.024238327765645284,21,30,0,1,1,7,1,1,4,32.2516532594129,30.26,LOW,New
LEAD_0206,Small,IT/Software,14660796,Galle,57,20,11,No,154,Employee,173008,Yes,Website,1,0,0.011800722702865335,42,30,0,1,2,4,2,1,4,29.627033239780893,33.83,LOW,Converted
LEAD_0207,Small,Finance,16797675,Kurunegala,88,9,16,Yes,22,Employee,443393,No,Trade Show,1,88,0.0263960919355749,41,30,1,0,2,2,5,1,3,76.66804200428307,67.29,LOW,Converted
LEAD_0208,Small,Manufacturing,23971332,Matara,78,14,15,No,92,C-Level,269418,No,Website,0,0,0.011239174725911153,44,100,0,0,2,5,6,0,4,69.18119161029456,65.78,LOW,Qualified
LEAD_0209,Large,Education,620137545,Kurunegala,56,24,4,No,165,Manager,33016961,Yes,Cold Call,0,0,0.05324135139529191,32,60,0,1,0,1,5,2,0,72.01125687168991,63.99,LOW,Qualified
LEAD_0210,Medium,Retail,145370272,Jaffna,88,19,4,Yes,109,Manager,3562378,No,Referral,1,88,0.02450554660511644,27,60,1,0,1,6,3,2,1,89.8241635397253,76.59,MEDIUM,Converted
LEAD_0211,Small,Finance,12597984,Colombo,85,17,16,No,169,C-Level,219054,Yes,Social Media,1,0,0.017388018798244323,49,100,0,1,2,2,1,0,2,60.2460214427893,63.98,LOW,Converted
LEAD_0212,Medium,Tourism,106367666,Matara,47,10,5,No,66,Manager,2118961,Yes,Trade Show,1,0,0.019921100648000487,20,60,0,1,1,7,6,2,3,66.48356473518865,53.98,LOW,Converted
LEAD_0213,Large,Manufacturing,811799849,Galle,40,2,11,No,170,Employee,40647758,No,Trade Show,1,0,0.05007115731790293,24,30,0,0,0,5,2,1,3,59.67891751987613,50.35,LOW,Converted
LEAD_0214,Large,Retail,573504402,Anuradhapura,100,40,17,Yes,51,Employee,25520253,Yes,Referral,1,100,0.04449879175557088,74,30,1,1,0,6,0,1,1,90.13243513842583,79.74,MEDIUM,Converted
LEAD_0215,Small,Healthcare,20519607,Matara,74,28,5,No,36,C-Level,458068,No,Cold Call,1,0,0.022323428400776467,38,100,0,0,2,3,6,0,0,62.54673553900811,63.12,LOW,Converted
LEAD_0216,Small,Education,9805425,Matara,74,38,1,No,172,Employee,259298,Yes,Referral,0,0,0.02644433806343549,40,30,0,1,2,1,6,1,1,44.48333883709204,47.71,LOW,Qualified
LEAD_0217,Large,Education,300101821,Jaffna,100,47,18,Yes,24,C-Level,9484562,No,Website,1,100,0.0316044798954936,83,100,1,0,0,1,3,0,4,96.07166080199099,87.78,HIGH,Converted
LEAD_0218,Small,Retail,8651607,Galle,26,4,4,No,68,Manager,189113,No,Cold Call,0,0,0.021858711120522335,12,60,0,0,2,6,2,2,0,18.296580246387226,24.93,LOW,New
LEAD_0219,Large,Tourism,650210128,Colombo,100,19,14,Yes,33,C-Level,24035108,No,Referral,1,100,0.03696513931114106,47,100,1,0,0,7,1,0,1,97.93703406437436,89.51,HIGH,Converted
LEAD_0220,Large,IT/Software,468580737,Galle,99,41,5,No,34,Manager,12647004,No,Referral,1,0,0.02699002108789201,51,60,0,0,0,4,2,2,1,92.30915468499843,80.95,MEDIUM,Converted
LEAD_0221,Medium,Education,122307271,Galle,70,22,1,Yes,46,Employee,4479884,No,Trade Show,1,70,0.03662810826162487,24,30,1,0,1,1,2,1,3,72.28622441023896,62.14,LOW,Converted
LEAD_0222,Large,Education,347743308,Negombo,98,42,2,No,177,C-Level,24467815,No,Trade Show,1,0,0.07036171327167075,46,100,0,0,0,1,7,0,3,91.31006521032802,90.71,HIGH,Converted
LEAD_0223,Small,Education,12488899,Anuradhapura,69,26,12,No,156,Employee,140652,Yes,Website,0,0,0.011262160798789325,50,30,0,1,2,1,0,1,4,33.28371295763204,38.58,LOW,Qualified
LEAD_0224,Medium,Healthcare,147655589,Galle,100,48,13,Yes,63,C-Level,5248957,Yes,Referral,1,100,0.03554865074867806,74,100,1,1,1,3,2,0,1,88.21280650563396,84.44,HIGH,Converted
LEAD_0225,Large,IT/Software,521267018,Jaffna,97,33,5,No,16,C-Level,35019529,No,Referral,1,0,0.06718155517911253,43,100,0,0,0,4,3,0,1,89.92848677183567,89.29,HIGH,Converted
LEAD_0226,Small,Healthcare,21155045,Matara,34,3,4,No,166,C-Level,466470,No,Social Media,1,0,0.022050058411595984,11,100,0,0,2,3,6,0,2,43.44793424350737,43.53,LOW,Converted
LEAD_0227,Large,Manufacturing,451818754,Anuradhapura,100,43,6,Yes,39,Employee,12133798,Yes,Cold Call,1,100,0.02685545446204419,55,30,1,1,0,5,0,1,0,95.82718038100481,79.94,MEDIUM,Converted
LEAD_0228,Small,Education,9242783,Negombo,100,40,11,No,97,Manager,272286,Yes,Referral,1,0,0.029459305767612874,62,60,0,1,2,1,7,2,1,59.66697169323164,65.25,LOW,Converted
LEAD_0229,Small,Finance,22838661,Matara,69,16,4,Yes,132,Employee,578373,Yes,Trade Show,0,69,0.02532429439167671,24,30,1,1,2,2,6,1,3,58.02707488404641,53.06,LOW,Demo/Trial
LEAD_0230,Medium,Retail,118909352,Kurunegala,76,11,12,No,125,C-Level,4065977,No,Trade Show,1,0,0.034193920809576686,35,100,0,0,1,6,5,0,3,81.05322084364141,74.66,MEDIUM,Converted
LEAD_0231,Small,IT/Software,2408160,Matara,54,1,7,Yes,90,Manager,59833,Yes,Website,1,54,0.02484593015168006,15,60,1,1,2,4,6,2,4,42.658486207664495,44.56,LOW,Converted
LEAD_0232,Medium,Healthcare,125481170,Negombo,100,40,17,No,72,Employee,3094887,No,Social Media,1,0,0.024664154592564328,74,30,0,0,1,3,7,1,2,75.1362151272885,69.27,LOW,Converted
LEAD_0233,Small,Tourism,6462936,Negombo,16,4,0,No,130,Manager,102093,Yes,Cold Call,0,0,0.01579668810016251,4,60,0,1,2,7,7,2,0,22.91978156343667,23.83,LOW,New
LEAD_0234,Small,IT/Software,6091405,Matara,77,8,18,No,141,C-Level,94165,No,Social Media,0,0,0.01545866422300533,44,100,0,0,2,4,6,0,2,64.83377595193909,63.99,LOW,Qualified
LEAD_0235,Large,Agriculture,833954675,Kandy,98,39,2,Yes,152,Employee,59658574,Yes,Trade Show,1,98,0.07153695004882975,43,30,1,1,0,0,4,1,3,92.62197008256514,84.54,HIGH,Converted
LEAD_0236,Large,Healthcare,269943226,Galle,85,27,10,No,19,C-Level,14955640,No,Cold Call,1,0,0.05540290884942262,47,100,0,0,0,3,2,0,0,86.71588432403662,82.92,HIGH,Converted
LEAD_0237,Medium,Education,66215118,Matara,65,5,11,No,44,C-Level,2847532,No,Trade Show,1,0,0.043004257079112096,27,100,0,0,1,1,6,0,3,81.11708490995362,73.26,MEDIUM,Converted
LEAD_0238,Large,IT/Software,783175461,Kandy,58,22,0,Yes,98,Employee,29880346,No,Website,1,58,0.03815281178970339,22,30,1,0,0,4,4,1,4,81.34190212668761,63.89,LOW,Converted
LEAD_0239,Medium,Agriculture,34048603,Anuradhapura,100,28,16,Yes,157,Employee,1453614,Yes,Trade Show,1,100,0.04269232300977743,60,30,1,1,1,0,0,1,3,84.42504141571689,76.62,MEDIUM,Converted
LEAD_0240,Small,Healthcare,4580159,Kurunegala,100,41,8,Yes,31,Manager,127668,No,Cold Call,1,100,0.02787413540138336,57,60,1,0,2,3,5,2,0,77.4742195163042,73.92,MEDIUM,Converted
LEAD_0241,Medium,Tourism,53663997,Matara,54,13,0,Yes,167,Manager,2221156,Yes,Website,0,54,0.04139005819134087,13,60,1,1,1,7,6,2,4,55.469546011114936,53.44,LOW,Demo/Trial
LEAD_0242,Medium,Healthcare,30215598,Jaffna,100,49,17,No,36,Employee,1048961,No,Website,0,0,0.03471587639219067,83,30,0,0,1,3,3,1,4,59.196531005606865,62.81,LOW,Qualified
LEAD_0243,Large,Healthcare,792737025,Kurunegala,100,46,14,Yes,118,C-Level,28809406,No,Website,1,100,0.03634169346847185,74,100,1,0,0,3,5,0,4,97.16002190227863,89.03,HIGH,Converted
LEAD_0244,Large,Retail,726967481,Galle,91,24,0,Yes,23,C-Level,20652979,Yes,Trade Show,1,91,0.02840977005351114,24,100,1,1,0,6,2,0,3,98.80965375199776,86.42,HIGH,Converted
LEAD_0245,Large,Agriculture,976605465,Kurunegala,100,43,12,No,104,Manager,57465403,No,Website,1,0,0.05884198379041225,67,60,0,0,0,0,5,2,4,83.82394050519707,81.74,MEDIUM,Converted
LEAD_0246,Small,Retail,9973385,Matara,65,10,16,No,64,Employee,174826,Yes,Trade Show,1,0,0.017529252352210173,42,30,0,1,2,6,6,1,3,43.70386827742781,43.73,LOW,Converted
LEAD_0247,Medium,Retail,48498572,Kurunegala,100,38,14,Yes,123,Employee,2088344,Yes,Trade Show,1,100,0.04305990611311389,66,30,1,1,1,6,5,1,3,84.5323027760546,76.73,MEDIUM,Converted
LEAD_0248,Large,Retail,757505791,Matara,37,10,1,No,179,C-Level,42639809,No,Social Media,1,0,0.05628974649477004,12,100,0,0,0,6,6,0,2,75.2584791646287,65.32,LOW,Converted
LEAD_0249,Large,Tourism,805610075,Anuradhapura,63,24,1,Yes,178,Employee,30433545,No,Website,1,63,0.03777701633414029,26,30,1,0,0,7,0,1,4,76.51195575085443,62.67,LOW,Converted
LEAD_0250,Medium,Finance,88299025,Anuradhapura,69,6,6,Yes,57,C-Level,1887445,Yes,Website,1,69,0.021375603848676653,18,100,1,1,1,2,0,0,4,86.68233880151399,73.8,MEDIUM,Converted
LEAD_0251,Large,Agriculture,867002892,Kandy,77,28,2,No,46,C-Level,26356543,No,Trade Show,1,0,0.030399602138351803,32,100,0,0,0,0,4,0,3,96.17721826893595,81.9,HIGH,Converted
LEAD_0252,Medium,Retail,80041113,Galle,100,32,15,Yes,93,C-Level,3496167,No,Trade Show,1,100,0.04367963944130013,62,100,1,0,1,6,2,0,3,89.20083681071107,86.15,HIGH,Converted
LEAD_0253,Medium,Healthcare,35688105,Galle,57,20,3,No,98,C-Level,803624,No,Cold Call,1,0,0.022517978398741586,26,100,0,0,1,3,2,0,0,69.42682459361544,62.34,LOW,Converted
LEAD_0254,Small,Agriculture,18040517,Jaffna,85,27,14,No,165,Manager,377246,Yes,Social Media,0,0,0.02091104035926241,55,60,0,1,2,0,3,2,2,47.08972787412266,53.93,LOW,Qualified
LEAD_0255,Small,Manufacturing,14156008,Anuradhapura,100,43,13,Yes,92,Manager,368640,No,Trade Show,1,100,0.0260412380353813,69,60,1,0,2,5,0,2,3,62.339836446392795,66.08,LOW,Converted
LEAD_0256,Large,Education,518721678,Kurunegala,100,44,14,No,61,Employee,16933917,Yes,Trade Show,1,0,0.03264547769170835,72,30,0,1,0,1,5,1,3,90.41498594973906,78.1,MEDIUM,Converted
LEAD_0257,Medium,Healthcare,42379660,Anuradhapura,79,6,16,No,70,C-Level,1017095,Yes,Trade Show,1,0,0.02399960207326812,38,100,0,1,1,3,0,0,3,81.95286441308023,74.33,MEDIUM,Converted
LEAD_0258,Medium,Retail,96857461,Kurunegala,55,10,8,No,35,C-Level,3204222,Yes,Website,1,0,0.03308182904895856,26,100,0,1,1,6,5,0,4,75.39859643993448,66.41,LOW,Converted
LEAD_0259,Small,Education,11189586,Matara,100,41,7,Yes,127,C-Level,158332,Yes,Cold Call,1,100,0.014149941369596573,55,100,1,1,2,1,6,0,0,89.26285228510935,81.75,HIGH,Converted
LEAD_0260,Medium,Tourism,37053240,Kurunegala,100,28,15,Yes,9,Employee,688162,Yes,Referral,1,100,0.01857224851127058,58,30,1,1,1,7,5,1,1,91.8610881546531,76.72,MEDIUM,Converted
LEAD_0261,Large,Tourism,360186261,Galle,100,44,17,No,95,Employee,12081320,No,Website,1,0,0.03354186784614234,78,30,0,0,0,7,2,1,4,80.73763179292388,73.4,MEDIUM,Converted
